Order Date	State	Product ID	Category	Product Name	Sales
15.03.2014	Florida	OFF-BI-10001543	Office Supplies	GBC VeloBinder Manual Binding System	43,19
15.03.2014	Florida	OFF-PA-10002120	Office Supplies	Xerox 1889	131,90
23.05.2014	Pennsylvania	OFF-BI-10000848	Office Supplies	Angle-D Ring Binders	3,28
23.05.2014	Pennsylvania	OFF-AR-10001246	Office Supplies	Newell 317	21,17
23.05.2014	Pennsylvania	TEC-PH-10003092	Technology	Motorola L804	55,19
28.04.2016	Texas	TEC-PH-10003012	Technology	Nortel Meridian M3904 Professional Digital phone	369,58
28.04.2016	Texas	OFF-LA-10004345	Office Supplies	Avery 493	15,71
11.09.2016	Pennsylvania	OFF-PA-10001204	Office Supplies	Xerox 1972	8,45
11.09.2016	Pennsylvania	TEC-PH-10004667	Technology	Cisco 8x8 Inc. 6753i IP Business Phone System	728,95
14.11.2017	Ohio	TEC-PH-10000011	Technology	PureGear Roll-On Screen Protector	119,94
14.11.2017	Ohio	OFF-BI-10002949	Office Supplies	Prestige Round Ring Binders	3,65
18.08.2017	New York	FUR-FU-10003849	Furniture	DAX Metal Frame, Desktop, Stepped-Edge	40,48
18.08.2017	New York	FUR-FU-10000010	Furniture	DAX Value U-Channel Document Frames, Easel Back	9,94
18.08.2017	New York	OFF-BI-10002824	Office Supplies	Recycled Easel Ring Binders	107,42
18.08.2017	New York	TEC-PH-10002538	Technology	Grandstream GXP1160 VoIP phone	37,91
18.08.2017	New York	FUR-FU-10000521	Furniture	"Seth Thomas 14"" Putty-Colored Wall Clock"	88,02
26.12.2014	Illinois	OFF-BI-10002103	Office Supplies	Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl	8,69
29.11.2015	Michigan	FUR-CH-10004853	Furniture	Global Manager's Adjustable Task Chair, Storm	301,96
29.11.2015	Michigan	OFF-AP-10000179	Office Supplies	Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room	555,21
29.11.2015	Michigan	OFF-ST-10001272	Office Supplies	Mini 13-1/2 Capacity Data Binder Rack, Pearl	523,48
29.11.2015	Michigan	OFF-AR-10004042	Office Supplies	BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain	161,82
15.09.2017	New York	FUR-FU-10000221	Furniture	Master Caster Door Stop, Brown	35,56
19.05.2017	Washington	OFF-AP-10001563	Office Supplies	Belkin Premiere Surge Master II 8-outlet surge protector	97,16
17.12.2017	California	OFF-BI-10000605	Office Supplies	"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"	15,24
17.12.2017	California	OFF-PA-10002615	Office Supplies	"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"	13,23
11.12.2016	Colorado	OFF-ST-10001963	Office Supplies	Tennsco Regal Shelving Units	243,38
11.12.2016	Colorado	TEC-AC-10001267	Technology	Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...	119,80
11.12.2016	Colorado	TEC-PH-10002103	Technology	Jabra SPEAK 410	300,77
24.09.2017	Florida	TEC-AC-10002857	Technology	Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack	17,88
24.09.2017	Florida	OFF-LA-10003930	Office Supplies	Dot Matrix Printer Tape Reel Labels, White, 5000/Box	235,94
04.10.2015	Georgia	FUR-CH-10001482	Furniture	Office Star - Mesh Screen back chair with Vinyl seat	392,94
15.08.2016	Colorado	OFF-BI-10001989	Office Supplies	Premium Transparent Presentation Covers by GBC	18,88
15.08.2016	Colorado	OFF-AP-10003287	Office Supplies	Tripp Lite TLP810NET Broadband Surge for Modem/Fax	122,33
20.05.2016	California	FUR-FU-10000576	Furniture	Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base	1049,20
20.05.2016	California	OFF-BI-10004728	Office Supplies	Wilson Jones Turn Tabs Binder Tool for Ring Binders	15,42
18.12.2016	Minnesota	FUR-FU-10000732	Furniture	Eldon 200 Class Desk Accessories	18,84
30.07.2017	California	OFF-ST-10000585	Office Supplies	Economy Rollaway Files	330,40
30.07.2017	California	OFF-LA-10002787	Office Supplies	Avery 480	26,25
10.06.2017	Michigan	TEC-AC-10003832	Technology	Imation 16GB Mini TravelDrive USB 2.0 Flash Drive	132,52
21.07.2017	New Jersey	OFF-PA-10001934	Office Supplies	Xerox 1993	6,48
30.12.2017	Indiana	OFF-AP-10002457	Office Supplies	Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red	209,30
01.04.2016	Arizona	OFF-FA-10003112	Office Supplies	Staples	31,56
01.04.2016	Arizona	OFF-AP-10002350	Office Supplies	Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector	30,14
11.12.2016	Washington	FUR-FU-10001935	Furniture	3M Hangers With Command Adhesive	14,80
11.12.2016	Washington	TEC-PH-10003273	Technology	AT&T TR1909W	302,38
11.12.2016	Washington	TEC-AC-10001142	Technology	First Data FD10 PIN Pad	316,00
23.10.2016	New York	OFF-PA-10000482	Office Supplies	Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate	379,40
19.06.2017	New York	OFF-PA-10003892	Office Supplies	Xerox 1943	97,82
19.06.2017	New York	TEC-AC-10001101	Technology	Sony 16GB Class 10 Micro SDHC R40 Memory Card	103,12
22.08.2016	Ohio	OFF-AP-10002439	Office Supplies	Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge	113,55
22.08.2016	Ohio	OFF-BI-10002827	Office Supplies	Avery Durable Poly Binders	3,32
22.08.2016	Ohio	OFF-EN-10002230	Office Supplies	Airmail Envelopes	134,29
19.09.2016	Illinois	FUR-CH-10001215	Furniture	Global Troy Executive Leather Low-Back Tilter	701,37
19.09.2016	Illinois	OFF-BI-10004654	Office Supplies	Avery Binding System Hidden Tab Executive Style Index Sets	2,31
24.08.2015	Texas	OFF-ST-10001490	Office Supplies	Hot File 7-Pocket, Floor Stand	999,43
24.08.2015	Texas	OFF-ST-10001511	Office Supplies	Space Solutions Commercial Steel Shelving	724,08
24.08.2015	Texas	FUR-TA-10001768	Furniture	Hon Racetrack Conference Tables	918,79
24.08.2015	Texas	OFF-BI-10003981	Office Supplies	"Avery Durable Plastic 1"" Binders"	2,72
26.03.2016	New York	OFF-ST-10001522	Office Supplies	Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h	459,95
04.11.2016	Kentucky	OFF-FA-10000621	Office Supplies	OIC Colored Binder Clips, Assorted Sizes	10,74
08.06.2017	Texas	OFF-SU-10004231	Office Supplies	Acme Tagit Stainless Steel Antibacterial Scissors	23,76
08.06.2017	Texas	OFF-PA-10000474	Office Supplies	Easy-staple paper	85,06
08.06.2017	Texas	TEC-PH-10004042	Technology	ClearOne Communications CHAT 70 OC Speaker Phone	381,58
24.12.2014	Ohio	FUR-FU-10003096	Furniture	Master Giant Foot Doorstop, Safety Yellow	30,36
09.06.2017	Illinois	FUR-FU-10002759	Furniture	12-1/2 Diameter Round Wall Clock	23,98
09.06.2017	Illinois	FUR-TA-10000688	Furniture	Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base	108,93
09.06.2017	Illinois	OFF-PA-10002377	Office Supplies	"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"	36,35
15.06.2017	Illinois	OFF-AR-10001954	Office Supplies	Newell 331	19,56
05.12.2017	Indiana	OFF-AP-10004532	Office Supplies	Kensington 6 Outlet Guardian Standard Surge Protector	61,44
05.12.2017	Indiana	OFF-PA-10002137	Office Supplies	Southworth 100% Résumé Paper, 24lb.	38,90
05.12.2017	Indiana	TEC-AC-10003832	Technology	Imation 16GB Mini TravelDrive USB 2.0 Flash Drive	99,39
18.03.2017	Texas	OFF-AP-10000804	Office Supplies	Hoover Portapower Portable Vacuum	2,69
18.03.2017	Texas	TEC-AC-10003614	Technology	Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack	27,82
18.03.2017	Texas	FUR-FU-10003553	Furniture	"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"	82,52
18.03.2017	Texas	OFF-BI-10004632	Office Supplies	Ibico Hi-Tech Manual Binding System	182,99
19.11.2016	New York	OFF-BI-10003305	Office Supplies	Avery Hanging File Binders	14,35
19.11.2016	New York	OFF-ST-10002583	Office Supplies	Fellowes Neat Ideas Storage Cubes	64,96
19.11.2016	New York	OFF-ST-10004507	Office Supplies	Advantus Rolling Storage Box	68,60
04.11.2017	North Carolina	TEC-MA-10004125	Technology	Cubify CubeX 3D Printer Triple Head Print	7999,98
04.11.2017	North Carolina	OFF-AP-10002457	Office Supplies	Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red	167,44
05.07.2014	Mississippi	TEC-AC-10003911	Technology	NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router	479,97
05.07.2014	Mississippi	OFF-LA-10001934	Office Supplies	Avery 516	14,62
05.07.2014	Mississippi	OFF-PA-10000304	Office Supplies	Xerox 1995	19,44
25.12.2017	New York	FUR-BO-10004015	Furniture	Bush Andora Bookcase, Maple/Graphite Gray Finish	191,98
21.06.2014	Virginia	FUR-FU-10004071	Furniture	Luxo Professional Magnifying Clamp-On Fluorescent Lamps	104,01
21.06.2014	Virginia	TEC-PH-10002033	Technology	Konftel 250 Conference phone - Charcoal black	284,82
21.06.2014	Virginia	OFF-ST-10002444	Office Supplies	Recycled Eldon Regeneration Jumbo File	36,84
28.03.2015	California	TEC-AC-10002253	Technology	Imation Bio 8GB USB Flash Drive Imation Corp	166,24
28.03.2015	California	OFF-PA-10000743	Office Supplies	Xerox 1977	33,40
14.05.2015	Pennsylvania	OFF-AR-10003373	Office Supplies	Boston School Pro Electric Pencil Sharpener, 1670	198,27
14.05.2015	Pennsylvania	OFF-LA-10002312	Office Supplies	Avery 490	47,36
14.05.2015	Pennsylvania	OFF-EN-10000927	Office Supplies	Jet-Pak Recycled Peel 'N' Seal Padded Mailers	200,98
14.05.2015	Pennsylvania	OFF-LA-10003510	Office Supplies	Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White	97,70
14.05.2015	Pennsylvania	OFF-AR-10001118	Office Supplies	Binney & Smith Crayola Metallic Crayons, 16-Color Pack	2,70
14.05.2015	Pennsylvania	OFF-BI-10001575	Office Supplies	GBC Linen Binding Covers	18,59
14.05.2015	Pennsylvania	OFF-BI-10001982	Office Supplies	Wilson Jones Custom Binder Spines & Labels	4,90
02.09.2017	Ohio	FUR-FU-10002960	Furniture	Eldon 200 Class Desk Accessories, Burgundy	15,07
04.11.2016	Washington	FUR-FU-10003394	Furniture	"Tenex ""The Solids"" Textured Chair Mats"	209,88
09.04.2015	California	FUR-TA-10002774	Furniture	Laminate Occasional Tables	369,91
12.09.2014	North Carolina	OFF-PA-10001800	Office Supplies	Xerox 220	10,37
12.09.2014	North Carolina	OFF-AP-10001469	Office Supplies	Fellowes 8 Outlet Superior Workstation Surge Protector	166,84
12.09.2014	North Carolina	TEC-AC-10002399	Technology	SanDisk Cruzer 32 GB USB Flash Drive	15,22
02.12.2014	New York	TEC-AC-10003628	Technology	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	119,96
02.12.2014	New York	FUR-BO-10003272	Furniture	O'Sullivan Living Dimensions 5-Shelf Bookcases	883,92
02.12.2014	New York	OFF-BI-10000050	Office Supplies	Angle-D Binders with Locking Rings, Label Holders	46,72
05.04.2014	New York	OFF-PA-10004071	Office Supplies	Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box	55,48
03.09.2017	Florida	OFF-EN-10001219	Office Supplies	"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"	24,45
19.05.2017	New York	OFF-AP-10001154	Office Supplies	Bionaire Personal Warm Mist Humidifier/Vaporizer	281,34
19.05.2017	New York	TEC-PH-10003012	Technology	Nortel Meridian M3904 Professional Digital phone	307,98
19.05.2017	New York	TEC-AC-10001606	Technology	Logitech Wireless Performance Mouse MX for PC and Mac	299,97
01.07.2014	Washington	OFF-BI-10003355	Office Supplies	Cardinal Holdit Business Card Pockets	19,92
11.01.2014	Delaware	FUR-FU-10000010	Furniture	DAX Value U-Channel Document Frames, Easel Back	9,94
24.09.2017	Ohio	FUR-FU-10002253	Furniture	"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"	103,06
02.06.2014	Utah	OFF-BI-10001658	Office Supplies	GBC Standard Therm-A-Bind Covers	59,81
02.06.2014	Utah	FUR-FU-10000246	Furniture	Aluminum Document Frame	73,32
13.02.2016	California	OFF-PA-10004092	Office Supplies	Tops Green Bar Computer Printout Paper	146,82
15.12.2016	Michigan	FUR-TA-10000198	Furniture	Chromcraft Bull-Nose Wood Oval Conference Tables & Bases	1652,94
15.12.2016	Michigan	OFF-ST-10000036	Office Supplies	Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16	296,37
07.10.2014	Pennsylvania	FUR-FU-10000222	Furniture	"Seth Thomas 16"" Steel Case Clock"	129,92
07.07.2016	Florida	OFF-SU-10004664	Office Supplies	Acme Softgrip Scissors	45,58
16.09.2017	Texas	OFF-EN-10001141	Office Supplies	"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""	17,57
16.09.2017	Texas	TEC-PH-10002170	Technology	ClearSounds CSC500 Amplified Spirit Phone Corded phone	55,99
03.12.2016	New York	OFF-PA-10001954	Office Supplies	Xerox 1964	182,72
03.12.2016	New York	FUR-TA-10002228	Furniture	Bevis Traditional Conference Table Top, Plinth Base	400,03
03.12.2016	New York	OFF-ST-10004634	Office Supplies	Personal Folder Holder, Ebony	33,63
03.12.2016	New York	FUR-CH-10002965	Furniture	Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black	542,65
03.12.2016	New York	OFF-LA-10001317	Office Supplies	Avery 520	6,30
21.01.2017	Washington	OFF-ST-10000736	Office Supplies	Carina Double Wide Media Storage Towers in Natural & Black	242,94
21.01.2017	Washington	TEC-AC-10003610	Technology	Logitech Illuminated - Keyboard	179,97
21.01.2017	Washington	OFF-BI-10003982	Office Supplies	Wilson Jones Century Plastic Molded Ring Binders	99,70
21.01.2017	Washington	OFF-BI-10003291	Office Supplies	Wilson Jones Leather-Like Binders with DublLock Round Rings	27,94
21.01.2017	Washington	FUR-BO-10001619	Furniture	O'Sullivan Cherrywood Estates Traditional Bookcase	84,98
21.01.2017	Washington	OFF-BI-10000138	Office Supplies	Acco Translucent Poly Ring Binders	18,72
08.09.2014	California	TEC-AC-10001383	Technology	Logitech Wireless Touch Keyboard K400	49,98
04.01.2014	Illinois	OFF-LA-10003223	Office Supplies	Avery 508	11,78
04.01.2014	Illinois	OFF-ST-10002743	Office Supplies	SAFCO Boltless Steel Shelving	272,74
04.01.2014	Illinois	OFF-BI-10004094	Office Supplies	GBC Standard Plastic Binding Systems Combs	3,54
27.08.2016	Texas	OFF-SU-10004498	Office Supplies	Martin-Yale Premier Letter Opener	51,52
27.08.2016	Texas	OFF-PA-10002615	Office Supplies	"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"	3,53
27.08.2016	Texas	OFF-PA-10004971	Office Supplies	Xerox 196	4,62
27.08.2016	Texas	OFF-SU-10004261	Office Supplies	"Fiskars 8"" Scissors, 2/Pack"	55,17
27.05.2014	California	FUR-TA-10002607	Furniture	KI Conference Tables	567,12
27.05.2014	California	OFF-ST-10001809	Office Supplies	Fellowes Officeware Wire Shelving	359,32
20.03.2016	Illinois	TEC-PH-10000004	Technology	Belkin iPhone and iPad Lightning Cable	11,99
02.10.2017	Michigan	OFF-BI-10003638	Office Supplies	GBC Durable Plastic Covers	58,05
02.10.2017	Michigan	FUR-FU-10003577	Furniture	Nu-Dell Leatherette Frames	157,74
02.10.2017	Michigan	OFF-AR-10003478	Office Supplies	Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack	56,98
02.10.2017	Michigan	OFF-BI-10000546	Office Supplies	Avery Durable Binders	2,88
07.04.2016	California	TEC-CO-10002095	Technology	Hewlett Packard 610 Color Digital Copier / Printer	1199,98
07.12.2015	California	FUR-FU-10002759	Furniture	12-1/2 Diameter Round Wall Clock	79,92
18.09.2016	Florida	FUR-TA-10001095	Furniture	Chromcraft Round Conference Tables	383,44
29.12.2014	Minnesota	OFF-ST-10002444	Office Supplies	Recycled Eldon Regeneration Jumbo File	24,56
29.12.2014	Minnesota	TEC-AC-10001267	Technology	Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...	119,80
23.07.2017	New York	OFF-BI-10000848	Office Supplies	Angle-D Ring Binders	13,13
18.09.2017	Wisconsin	OFF-PA-10002377	Office Supplies	"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"	22,72
31.08.2015	California	OFF-PA-10003441	Office Supplies	Xerox 226	58,32
03.11.2017	Georgia	OFF-LA-10004484	Office Supplies	Avery 476	12,39
08.02.2015	Ohio	TEC-PH-10003931	Technology	JBL Micro Wireless Portable Bluetooth Speaker	107,98
13.01.2014	Louisiana	OFF-EN-10001990	Office Supplies	Staple envelope	11,36
13.01.2014	Louisiana	OFF-EN-10001532	Office Supplies	Brown Kraft Recycled Envelopes	50,94
13.01.2014	Louisiana	TEC-AC-10003174	Technology	Plantronics S12 Corded Telephone Headset System	646,74
13.01.2014	Louisiana	OFF-BI-10004187	Office Supplies	3-ring staple pack	5,64
13.01.2014	Louisiana	OFF-ST-10000025	Office Supplies	Fellowes Stor/Drawer Steel Plus Storage Drawers	572,58
14.05.2014	Florida	FUR-FU-10004306	Furniture	Electrix Halogen Magnifier Lamp	310,88
19.05.2016	Virginia	FUR-CH-10003746	Furniture	Hon 4070 Series Pagoda Round Back Stacking Chairs	641,96
30.01.2017	Iowa	OFF-BI-10001036	Office Supplies	Cardinal EasyOpen D-Ring Binders	18,28
30.01.2017	Iowa	TEC-PH-10004614	Technology	AT&T 841000 Phone	207,00
30.01.2017	Iowa	OFF-BI-10000301	Office Supplies	GBC Instant Report Kit	32,35
30.01.2017	Iowa	OFF-BI-10003910	Office Supplies	DXL Angle-View Binders with Locking Rings by Samsill	7,71
30.01.2017	Iowa	OFF-AR-10004648	Office Supplies	Boston 19500 Mighty Mite Electric Pencil Sharpener	40,30
30.01.2017	Iowa	FUR-FU-10002597	Furniture	C-Line Magnetic Cubicle Keepers, Clear Polypropylene	34,58
29.06.2014	Ohio	OFF-AR-10003405	Office Supplies	Dixon My First Ticonderoga Pencil, #2	32,76
21.08.2015	California	FUR-CH-10002335	Furniture	Hon GuestStacker Chair	544,01
21.08.2015	California	OFF-PA-10000157	Office Supplies	Xerox 191	59,94
21.08.2015	California	OFF-PA-10001947	Office Supplies	Xerox 1974	23,92
21.08.2015	California	OFF-PA-10003657	Office Supplies	Xerox 1927	4,28
03.10.2015	Ohio	OFF-BI-10001098	Office Supplies	Acco D-Ring Binder w/DublLock	32,07
03.10.2015	Ohio	TEC-AC-10002167	Technology	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	24,00
03.10.2015	Ohio	FUR-BO-10004409	Furniture	Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray	35,49
03.10.2015	Ohio	TEC-AC-10000057	Technology	Microsoft Natural Ergonomic Keyboard 4000	47,98
23.05.2015	South Carolina	OFF-EN-10000056	Office Supplies	Cameo Buff Policy Envelopes	186,69
17.03.2017	California	OFF-BI-10000014	Office Supplies	Heavy-Duty E-Z-D Binders	17,46
12.12.2015	California	FUR-CH-10004675	Furniture	Lifetime Advantage Folding Chairs, 4/Carton	348,93
26.06.2015	Virginia	OFF-BI-10001543	Office Supplies	GBC VeloBinder Manual Binding System	143,96
26.06.2015	Virginia	OFF-ST-10001321	Office Supplies	Decoflex Hanging Personal Folder File, Blue	15,42
26.06.2015	Virginia	OFF-BI-10001132	Office Supplies	"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"""	43,04
26.06.2015	Virginia	FUR-CH-10003199	Furniture	Office Star - Contemporary Task Swivel Chair	332,94
20.05.2016	North Carolina	TEC-PH-10001530	Technology	Cisco Unified IP Phone 7945G VoIP phone	1363,96
20.09.2014	California	OFF-LA-10001569	Office Supplies	Avery 499	9,96
20.09.2014	California	OFF-PA-10003724	Office Supplies	Wirebound Message Book, 4 per Page	21,72
21.09.2017	Minnesota	OFF-BI-10000546	Office Supplies	Avery Durable Binders	20,16
24.12.2015	New York	OFF-PA-10000176	Office Supplies	Xerox 1887	132,79
24.12.2015	New York	OFF-PA-10002365	Office Supplies	Xerox 1967	12,96
24.12.2015	New York	OFF-LA-10002271	Office Supplies	Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set	21,56
27.11.2015	California	FUR-CH-10002647	Furniture	Situations Contoured Folding Chairs, 4/Set	283,92
20.02.2017	California	FUR-FU-10004090	Furniture	"Executive Impressions 14"" Contract Wall Clock"	22,23
20.02.2017	California	TEC-PH-10001580	Technology	Logitech Mobile Speakerphone P710e - speaker phone	215,97
18.08.2016	New York	OFF-AP-10000576	Office Supplies	Belkin 7 Outlet SurgeMaster II	355,32
12.03.2016	Louisiana	OFF-PA-10003953	Office Supplies	Xerox 218	12,96
22.04.2017	California	FUR-FU-10000794	Furniture	Eldon Stackable Tray, Side-Load, Legal, Smoke	18,28
01.11.2014	Colorado	OFF-AR-10001897	Office Supplies	Model L Table or Wall-Mount Pencil Sharpener	43,18
01.11.2014	Colorado	TEC-PH-10001795	Technology	ClearOne CHATAttach 160 - speaker phone	1983,97
03.02.2015	Nebraska	FUR-FU-10003347	Furniture	Coloredge Poster Frame	28,40
03.02.2015	Nebraska	TEC-AC-10004901	Technology	Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver 	149,97
13.10.2014	Washington	OFF-AR-10003190	Office Supplies	Newell 32	11,52
